agent_idx,final_equity,winrate,trades,max_drawdown
3718,8.977831,0.51761943,2554,0.091096066
2707,8.976324,0.3261708,1815,0.073632784
3665,8.97442,0.32392094,2479,0.06203128
5118,8.972685,0.64267015,1528,0.031159688
6139,8.95769,0.44065166,1289,0.07536418
3979,8.956554,0.46269998,5563,0.11290026
3154,8.955278,0.38961038,1617,0.06283186
6067,8.927598,0.41318512,2609,0.06733868
3643,8.922808,0.36860493,4007,0.10624498
91,8.915991,0.5216247,2659,0.07484516
2909,8.909714,0.4592215,2158,0.042547353
194,8.908781,0.37781155,3290,0.064411335
4797,8.890699,0.60347223,1440,0.04149592
409,8.889756,0.47920695,2068,0.049111106
3051,8.883396,0.55744535,2881,0.076224625
4284,8.882771,0.48825186,2128,0.090530895
6509,8.871871,0.35162514,2369,0.07406488
5994,8.861901,0.46485355,2390,0.073726445
2106,8.859796,0.39616936,1984,0.061543442
2969,8.85952,0.32207578,2428,0.039171718
1616,8.840276,0.5139799,4578,0.17806596
942,8.832613,0.29778394,2166,0.053035855
6605,8.828911,0.4950249,2412,0.17336105
862,8.824573,0.4439167,2737,0.068498544
5654,8.821616,0.46009037,1328,0.07967316
6196,8.8180685,0.35703918,2756,0.09305693
2928,8.817738,0.45220268,5743,0.1313892
1532,8.813592,0.38649517,1555,0.06288773
5908,8.804582,0.41455695,948,0.055250533
3827,8.78494,0.42157373,1919,0.07867264
5456,8.783412,0.31241283,2868,0.10611816
2866,8.779364,0.39807898,2811,0.1022848
4157,8.774784,0.43457773,2759,0.07336139
2309,8.771865,0.471935,1354,0.041478895
5004,8.769842,0.3755913,2114,0.06789131
5888,8.765241,0.38676846,1965,0.101180434
2580,8.760517,0.46028125,2631,0.08138404
3472,8.760333,0.36764148,2633,0.06882729
1287,8.7493105,0.48322332,3636,0.10897147
4612,8.740923,0.54282266,1658,0.084586486
2317,8.730713,0.34003153,5076,0.0928285
6489,8.729708,0.33428246,1756,0.06333502
830,8.721815,0.35170603,1524,0.06158571
6261,8.719762,0.5447518,2458,0.06882245
5168,8.712268,0.35098815,2530,0.15973102
5713,8.709449,0.54657,1793,0.03736125
4411,8.700196,0.3920171,1403,0.059215177
1246,8.698133,0.3662738,2206,0.07497937
649,8.668822,0.42968142,1287,0.08212467
5677,8.66832,0.47740757,2191,0.05783852
3709,8.651182,0.5191441,1776,0.085833445
6694,8.64859,0.41508314,1684,0.044651628
2729,8.646957,0.50114244,2626,0.05657847
1927,8.63592,0.40792733,1211,0.094731405
5354,8.634442,0.2976869,2983,0.061237812
2901,8.617397,0.37226698,1738,0.040795613
1235,8.60923,0.5272431,3065,0.049920965
3399,8.605328,0.44567627,1353,0.053576287
4335,8.595583,0.6653226,992,0.04100752
5161,8.592089,0.44418448,2992,0.085020155
850,8.577404,0.54863316,1573,0.08522245
1733,8.566929,0.47388136,4805,0.15511858
5277,8.558431,0.4762734,4594,0.15024999
1216,8.556372,0.44062245,1221,0.042173363
2145,8.55254,0.42033628,1249,0.08746272
4210,8.54794,0.46319664,5706,0.11350912
4883,8.54776,0.37061995,3710,0.0799369
3249,8.547752,0.35281837,1916,0.09334791
1170,8.545683,0.4443952,2257,0.035721924
6421,8.543514,0.30167773,3159,0.070636645
3973,8.539735,0.45893872,3166,0.08091068
1174,8.529647,0.5080292,685,0.027111148
5864,8.528971,0.32914233,2227,0.053170823
1318,8.525816,0.47891283,2134,0.054895323
2284,8.517032,0.5308642,1458,0.038651057
4758,8.515437,0.43097642,2376,0.10781062
3620,8.515151,0.5036023,2776,0.038452797
1354,8.514606,0.3925662,1964,0.05649867
625,8.512086,0.31927457,2371,0.046936966
2371,8.50614,0.37181875,1611,0.06525763
2657,8.490767,0.3261377,1714,0.06838106
218,8.486707,0.4364754,1464,0.04006847
3448,8.478859,0.41529799,2131,0.10610002
982,8.471715,0.34846303,4164,0.074802816
5704,8.450019,0.6390484,1219,0.06187135
4645,8.445521,0.43281075,1786,0.068648376
2813,8.443041,0.45297238,3583,0.1116272
4398,8.43941,0.44813278,723,0.059972532
5561,8.439366,0.47620422,3467,0.1144738
1559,8.434904,0.36402702,3258,0.124277994
6551,8.430483,0.41687658,1588,0.059631884
5315,8.428744,0.5316184,3732,0.1311865
5719,8.426791,0.35925475,2469,0.23276508
6419,8.420661,0.45497426,2332,0.08549234
3081,8.413512,0.4288939,1772,0.043830596
2456,8.41286,0.3560803,4235,0.123918995
1536,8.411988,0.45508564,5722,0.15808398
3487,8.410083,0.424496,2629,0.045202494
235,8.403957,0.34460983,2217,0.04335604
2770,8.3917055,0.4208304,1421,0.05298605
3797,8.391575,0.38640043,1853,0.030918583
6077,8.387834,0.478355,1386,0.043383066
5471,8.38563,0.29401198,3340,0.07226972
2280,8.377895,0.50449693,3558,0.07367167
638,8.37451,0.48269993,1763,0.041176766
2360,8.3690405,0.4947124,3877,0.060490154
2888,8.356664,0.49106628,1735,0.05216755
5188,8.352493,0.6157205,1145,0.049744844
3021,8.340449,0.44357213,2038,0.07867515
1068,8.336239,0.46464244,5006,0.11875079
248,8.329794,0.4316877,871,0.038859192
5527,8.327776,0.4707828,1814,0.059991445
5051,8.3159685,0.33836415,2054,0.054660033
1275,8.310014,0.50823045,1944,0.056197856
1470,8.309721,0.6170034,1188,0.047569007
4000,8.302582,0.37342194,1505,0.078611314
5822,8.295566,0.46144685,3359,0.11004684
2735,8.294848,0.37597364,3338,0.10724909
1131,8.293323,0.6224863,1094,0.020722162
555,8.270475,0.58801293,1852,0.077838816
274,8.266884,0.38521677,2814,0.06246266
4298,8.264369,0.38431263,3557,0.06437722
6566,8.2568035,0.37028623,2201,0.05071366
5852,8.255724,0.36666667,870,0.039190747
882,8.239829,0.54366076,2382,0.07799333
5834,8.238788,0.49317038,1391,0.03900528
3921,8.226628,0.46174425,1869,0.027385762
6583,8.22015,0.3834197,1351,0.086557105
1745,8.219764,0.47410104,4672,0.16256025
2125,8.218859,0.36807537,3502,0.11605203
1751,8.211783,0.41393727,1435,0.05720374
4035,8.211064,0.58064514,1271,0.040892005
2079,8.209276,0.33543167,1112,0.0606969
5182,8.2060995,0.536445,1564,0.061418332
4249,8.2038355,0.48331478,1798,0.03643832
6054,8.197005,0.39712918,627,0.052340306
2905,8.196885,0.516534,3266,0.07260968
141,8.196212,0.34034768,1093,0.0547982
2117,8.179624,0.436068,1353,0.07441974
2382,8.162557,0.40373498,2249,0.14643463
5749,8.159364,0.4189444,2122,0.29730672
3226,8.154785,0.37918016,1854,0.07081872
2565,8.145437,0.4076793,1771,0.14053036
5492,8.137773,0.5566366,1439,0.043668035
1228,8.134828,0.31755915,2409,0.0497247
6463,8.133805,0.412527,2315,0.057812195
339,8.133801,0.36358365,3449,0.12206392
129,8.120636,0.49272883,1169,0.03200941
2560,8.118813,0.40391335,1431,0.032675266
950,8.112423,0.7214121,1303,0.04360116
2234,8.111931,0.4332579,884,0.034031328
4005,8.10874,0.46766168,1206,0.0477245
183,8.098676,0.46902815,5505,0.13583459
2243,8.092709,0.48732394,710,0.081953526
2774,8.092108,0.47644478,5243,0.13898253
5990,8.089357,0.29306692,3303,0.06752295
4631,8.087534,0.6569122,991,0.03133654
2944,8.083363,0.41103533,1613,0.05743617
5337,8.07735,0.32804233,756,0.03555602
4868,8.073222,0.5945946,1369,0.043257326
5286,8.07113,0.43521953,8359,0.20507853
629,8.070143,0.4328093,7315,0.12516844
1580,8.061766,0.35136452,2052,0.07674875
5929,8.060568,0.4094586,1607,0.05253837
1247,8.034365,0.43863636,2640,0.09827657
2419,8.031487,0.39529413,2975,0.08522736
1491,8.030078,0.60373944,1658,0.05620745
3941,8.027596,0.4712257,2676,0.17966859
1329,8.024947,0.57539356,2414,0.027364284
4672,8.021276,0.43959183,2450,0.11446994
6466,8.01907,0.36432928,3936,0.10522777
896,8.013416,0.35284168,2956,0.13521886
1494,8.01129,0.31254587,2726,0.08564285
3166,7.9990315,0.550467,3319,0.16280495
4940,7.988673,0.60834455,1486,0.033382498
2230,7.9740953,0.46289247,2102,0.064975165
6443,7.9610686,0.35373494,2075,0.039551355
3209,7.956576,0.3601598,1752,0.056166887
3848,7.954482,0.5640794,1108,0.040475186
6117,7.952945,0.37577915,3369,0.09151797
1831,7.9510627,0.38053098,1130,0.04405229
5910,7.9497385,0.44388187,1185,0.045928
4885,7.913848,0.472103,2330,0.045163307
5697,7.9128323,0.5809524,1785,0.03361526
1621,7.9115787,0.4321158,1451,0.059965946
5432,7.9097166,0.47654322,2430,0.040296793
4992,7.908609,0.36013216,1816,0.09493941
2105,7.903135,0.3997499,2399,0.06550177
4303,7.902177,0.437564,3908,0.07495289
90,7.888573,0.3349381,1454,0.07013332
5100,7.879217,0.45103526,1787,0.0631224
3860,7.8685536,0.35273242,1409,0.054006614
3859,7.860611,0.5537295,1582,0.121949814
6471,7.857092,0.5828343,1002,0.066345334
6379,7.8561063,0.46415982,1702,0.037396394
2341,7.855599,0.43418014,1299,0.033338964
3649,7.852324,0.45840836,2777,0.119388014
5214,7.8512774,0.4348086,3344,0.1045442
999,7.838317,0.4727733,2369,0.053463213
4024,7.821993,0.4739298,4929,0.24402294
1699,7.82004,0.5392075,3609,0.1573752
3885,7.8159084,0.36099333,1651,0.04870057
2201,7.8155556,0.5128611,2527,0.06479472
0,7.8106976,0.45105484,2370,0.052822392
6326,7.8038616,0.31361702,2350,0.070910186
3141,7.7969823,0.377994,1336,0.05885729
2620,7.796631,0.34101123,1780,0.046545178
5722,7.796252,0.34152007,3013,0.08832078
2081,7.7958803,0.4361949,862,0.030958641
2897,7.7955093,0.46961847,2123,0.07905572
1866,7.7837,0.34391212,3277,0.10720303
3011,7.783335,0.4640057,1403,0.03739845
6327,7.782005,0.4512272,1589,0.10472872
1840,7.781188,0.445644,3983,0.18505846
6200,7.7775784,0.48453984,2749,0.10442032
1427,7.7756944,0.3906821,3284,0.08875901
1139,7.7706714,0.4500537,2793,0.09466931
762,7.760379,0.40390173,1384,0.05693909
4083,7.745774,0.38965517,1450,0.081089236
1986,7.7391934,0.31746706,2353,0.060494713
3998,7.7385626,0.3364319,2797,0.24080428
247,7.736541,0.4666077,2261,0.0790658
3062,7.734568,0.44238517,1241,0.09758892
3322,7.7312827,0.35558182,1693,0.05872811
1619,7.7179246,0.49903288,2585,0.055865414
2049,7.7097263,0.5109356,1646,0.0566286
1627,7.707855,0.4983531,3036,0.15310942
3685,7.7049403,0.35220125,1749,0.058179915
4175,7.704677,0.3802164,1294,0.07830721
4856,7.7001095,0.52638,3279,0.077663146
909,7.6970186,0.31743422,1216,0.06088778
352,7.692583,0.5817308,2288,0.045382977
431,7.689189,0.34425288,1740,0.05314479
6368,7.6875377,0.36599705,2041,0.0663517
4759,7.6862907,0.4723032,1029,0.09194839
5080,7.683343,0.31034482,1798,0.08367227
1525,7.6768384,0.37643504,1655,0.05584201
2444,7.6620727,0.2925448,3179,0.08396721
1953,7.659926,0.5319426,2301,0.06980596
5844,7.658835,0.32227892,1176,0.045906954
3146,7.657629,0.49117815,1757,0.08308326
1399,7.656916,0.45901638,5795,0.12528676
6403,7.652032,0.38386595,2566,0.070090994
2314,7.651801,0.36147758,2653,0.10603259
6736,7.645818,0.47554287,4559,0.11940554
3716,7.6454177,0.45500848,1178,0.06743717
1800,7.641481,0.71356785,796,0.04768294
591,7.6408033,0.3736942,2106,0.059101455
1480,7.639052,0.44389844,1221,0.1259312
2959,7.638121,0.43938988,3737,0.060436387
6336,7.63727,0.41073325,1882,0.045510747
3793,7.6329236,0.51525426,1475,0.090988815
4362,7.6295543,0.42355606,1766,0.08497232
4516,7.629301,0.5190931,1676,0.061981246
3725,7.6265006,0.44688028,4744,0.23515397
2522,7.625043,0.6059513,1109,0.029489994
1467,7.611484,0.2981424,3230,0.10442871
5901,7.6054544,0.420765,2013,0.04576594
564,7.604796,0.5793379,1752,0.033673175
5539,7.6009464,0.36011395,1755,0.059802234
3615,7.5986614,0.39876264,1778,0.041708563
1323,7.587576,0.59508485,1709,0.04837464
2362,7.5873127,0.32860386,1762,0.13734406
4565,7.5862985,0.37280703,2052,0.05635855
6331,7.5846906,0.45526475,1643,0.051932316
6550,7.584303,0.4432754,2186,0.028932042
2054,7.581562,0.47160885,4438,0.15573853
2135,7.5795074,0.37003767,3451,0.050422058
4679,7.5757403,0.6388294,1401,0.038288772
3398,7.5742393,0.35890096,1747,0.082448415
2718,7.570516,0.34021872,823,0.048422933
391,7.560749,0.4834465,2356,0.16211466
6532,7.5596495,0.4683153,1294,0.046381116
1404,7.5577717,0.50269926,3149,0.06328312
3009,7.5559382,0.4425595,3360,0.056886327
3744,7.552197,0.55071175,1124,0.06833202
3397,7.5452967,0.4374111,2812,0.08168711
5104,7.542083,0.46336633,1010,0.050964963
4555,7.5397563,0.37232524,2103,0.058049038
3289,7.5286217,0.44625533,2577,0.06576115
551,7.525304,0.30576715,2757,0.10021052
3900,7.5245934,0.50203943,2942,0.11248592
4997,7.5238366,0.44882527,3703,0.19299705
3424,7.5193067,0.5468259,1591,0.031657036
4301,7.516388,0.55821544,2757,0.032956526
6516,7.513324,0.52166665,2400,0.06414825
1411,7.506811,0.4249479,2878,0.16659147
1618,7.496816,0.46244273,5019,0.173523
1157,7.4964294,0.37126246,1204,0.042428434
4145,7.4950714,0.45757726,2039,0.047173385
5528,7.4940734,0.49449563,4451,0.33894625
5509,7.4883757,0.46435744,3984,0.17734787
5193,7.4881577,0.407827,971,0.066753626
1776,7.485471,0.53596085,3476,0.08663085
926,7.4780464,0.51331896,1389,0.054861434
1005,7.4651756,0.38757765,805,0.031156046
3482,7.464724,0.52112675,2414,0.10262333
3263,7.4628134,0.34214002,757,0.06553828
1807,7.456465,0.34865725,2197,0.106649905
3490,7.4525723,0.49480343,2213,0.2073971
6681,7.4439397,0.3713095,2879,0.089787364
4661,7.4431124,0.46717876,2864,0.07800953
774,7.4347334,0.35928145,2338,0.095412716
6094,7.433523,0.54867756,1777,0.07903126
6556,7.432321,0.5198432,2041,0.0391871
2516,7.4133024,0.36103153,1745,0.06337896
1484,7.409149,0.3532258,3100,0.14880916
6211,7.406945,0.47317237,5964,0.2024974
137,7.4057364,0.31624904,2634,0.06902079
2369,7.40415,0.48354566,3768,0.063524544
3007,7.403958,0.3555706,2953,0.10608291
5831,7.399456,0.4227035,1339,0.044004764
1765,7.3960648,0.4892841,2193,0.08855618
3911,7.3951197,0.41428572,3290,0.084360205
3836,7.3892903,0.37615895,1510,0.09795486
4060,7.389117,0.42999503,4014,0.0817062
5479,7.38753,0.41109154,2272,0.036589306
5157,7.3835135,0.44824776,1227,0.046413586
577,7.3818955,0.40848428,2098,0.19041203
845,7.3797245,0.50614756,1464,0.036295656
1394,7.3754706,0.5305074,1557,0.040345833
3914,7.3691645,0.43348837,1075,0.04460877
3246,7.368525,0.28549695,3944,0.13198328
5598,7.3633623,0.4138332,3441,0.09277943
5478,7.3616166,0.47868693,4082,0.093588725
4143,7.3520455,0.38427708,1819,0.080501646
2442,7.3495398,0.3539163,2413,0.093342945
1023,7.349078,0.3385852,3110,0.08954126
4802,7.3479366,0.512974,3507,0.06580781
1582,7.345056,0.4764151,5300,0.12960342
5759,7.34328,0.4467403,2807,0.08680148
3933,7.3278456,0.4631174,3118,0.066912055
4503,7.326888,0.42264807,2870,0.1337597
1912,7.324066,0.5139665,1969,0.079449095
3125,7.304361,0.48654836,1747,0.063136876
3584,7.3025675,0.47197944,1945,0.08561276
1263,7.297241,0.42956522,1150,0.033672716
834,7.296107,0.31113538,2748,0.05812742
20,7.2847424,0.3286482,2419,0.08501673
611,7.278585,0.36970475,1558,0.08482623
1508,7.277168,0.3504673,2782,0.1271694
4712,7.2752876,0.4435279,1576,0.075463556
2602,7.2752233,0.53067183,3081,0.043120354
3356,7.2745457,0.6489253,977,0.08481592
5239,7.272936,0.45572665,2078,0.053066626
906,7.2716746,0.44078362,1123,0.03969473
5740,7.2714887,0.40661478,2056,0.1449258
1894,7.271018,0.4249695,2459,0.06709888
3299,7.2667937,0.36885813,2890,0.083179474
1868,7.2643194,0.6141208,2252,0.05659969
429,7.2608347,0.37,600,0.07444283
5799,7.2566833,0.39029536,1422,0.06311502
4242,7.2512474,0.41900313,1284,0.035211746
5723,7.2507467,0.40563086,959,0.03482111
878,7.2458167,0.48979592,3430,0.27119926
3667,7.2443137,0.45435685,1446,0.03728046
698,7.2383184,0.34544185,2863,0.06742466
671,7.2306647,0.50806874,1921,0.035413414
6717,7.228806,0.34085777,1772,0.04135374
3305,7.2270617,0.4673913,2116,0.075653106
930,7.2258058,0.4269199,8477,0.14451537
1455,7.2200985,0.61538464,650,0.013091755
3708,7.2199607,0.41361257,1337,0.05664026
1424,7.2128525,0.4095675,1526,0.06883103
6616,7.2122197,0.36786255,1979,0.06532003
473,7.2101293,0.33161068,1161,0.06287426
4274,7.2085056,0.44898838,2323,0.07640499
572,7.195079,0.3837472,886,0.04150204
3735,7.193756,0.46190575,4817,0.098131776
5179,7.192424,0.35121387,4325,0.09484647
1144,7.1911597,0.36553898,3488,0.105585605
5418,7.190773,0.45341158,1363,0.038075365
120,7.187235,0.43041393,3334,0.13496684
5876,7.183697,0.28015286,4187,0.1093325
6195,7.1818013,0.49305367,3671,0.046608448
4121,7.176206,0.4876033,2420,0.040899932
4323,7.1752806,0.34396914,2852,0.10007452
3563,7.175128,0.49843425,1916,0.057926707
29,7.1749816,0.4906181,1812,0.086266644
6465,7.1715307,0.3123976,1831,0.07078636
4766,7.169421,0.4363817,1006,0.062159657
2872,7.1596584,0.4036335,1266,0.06454682
2835,7.157937,0.35268816,930,0.03618306
4851,7.155711,0.454142,2028,0.048233926
1910,7.1518354,0.44866443,2396,0.15285744
2704,7.146179,0.5838824,1973,0.05217266
6113,7.144116,0.5320197,1421,0.05438798
3711,7.1428266,0.35884637,3606,0.08062639
3674,7.1406856,0.37726524,1214,0.0451949
492,7.134036,0.6308244,2232,0.175889
477,7.13237,0.4720205,2341,0.03390322
5767,7.1307416,0.49787715,3533,0.12570225
3003,7.1283355,0.30147323,2783,0.057688616
1617,7.12656,0.45714286,2205,0.06056261
6097,7.1256394,0.34,1650,0.07995052
5129,7.125312,0.45949674,2901,0.06891281
989,7.1206965,0.38842976,847,0.04824252
3769,7.1076474,0.47042254,1065,0.038196027
6131,7.1069474,0.35092068,2824,0.10941204
6654,7.106134,0.4452675,1215,0.10876544
5745,7.106012,0.46754128,4421,0.08332552
1418,7.105764,0.4712158,4499,0.14456038
5565,7.1045604,0.3943489,1628,0.10111602
6280,7.103081,0.6299152,1297,0.023795128
5982,7.0950527,0.39479828,2999,0.06838062
3554,7.094439,0.3388346,2969,0.07829084
5863,7.090547,0.38492262,2003,0.07611362
2068,7.0896873,0.39514866,2556,0.08568241
1367,7.0894203,0.5113636,2728,0.12705149
4840,7.0769258,0.52411205,3463,0.06568376
5718,7.074034,0.4986835,1899,0.05322028
4535,7.0726943,0.50520056,673,0.04232236
5430,7.0562563,0.4707975,3373,0.08099263
1815,7.0545936,0.64365256,898,0.0588668
2370,7.0525703,0.38814643,1721,0.05883982
4632,7.0524125,0.38486183,2497,0.22612257
5877,7.0470505,0.32663757,1145,0.057551336
6664,7.0409822,0.35624748,2473,0.08113778
673,7.038248,0.44011408,2104,0.040941775
6425,7.0382423,0.3527559,1270,0.03740488
6571,7.0349073,0.4031699,2019,0.07307315
6118,7.0227957,0.38164893,1504,0.05968569
5308,7.0223117,0.50240093,1666,0.034591258
2399,7.020554,0.45207956,1659,0.051399793
403,7.01977,0.3633829,2152,0.05897978
1499,7.016785,0.3468208,1038,0.07241577
2166,7.008086,0.57302475,1253,0.062014256
308,7.003057,0.5844827,580,0.037027895
2111,6.9981437,0.3506626,1962,0.1014185
2189,6.993667,0.44235924,2238,0.038295608
84,6.988841,0.5053233,3851,0.08014992
1004,6.9870358,0.46584302,1376,0.09730662
4467,6.9790926,0.45949972,3358,0.08565573
5372,6.9776416,0.34762743,2845,0.08527084
2649,6.976214,0.5812102,1884,0.051255587
5000,6.975683,0.42810458,3978,0.06233559
6197,6.9678764,0.35765585,3481,0.11244252
4843,6.9647727,0.3974603,1575,0.1605924
4269,6.9626465,0.43296558,2991,0.1334144
5447,6.9618416,0.5068249,1685,0.06024885
4434,6.950265,0.3105939,2492,0.042024124
5482,6.942778,0.3949005,1608,0.15357152
4195,6.9411545,0.48712257,2252,0.14201476
1909,6.9397173,0.47889274,1445,0.08349413
3277,6.938989,0.39122808,1140,0.055219878
600,6.937112,0.43106458,1146,0.033258993
1492,6.936953,0.46350235,2781,0.068118565
1527,6.9355774,0.35929722,3415,0.09874772
2367,6.934693,0.37015888,4028,0.12628837
4312,6.9321303,0.6341301,1506,0.04794057
1903,6.9310093,0.47081712,4626,0.095236756
385,6.9227834,0.32163742,1197,0.07928413
5326,6.921367,0.543495,1299,0.09509479
5716,6.9208937,0.51697826,2621,0.2501759
3253,6.918512,0.46564886,1965,0.06094919
1854,6.9164257,0.38910013,789,0.05338193
2873,6.915693,0.47218046,665,0.04376519
2153,6.9143133,0.45865634,2322,0.046739876
5312,6.909423,0.39064476,1582,0.04908436
5365,6.906445,0.34708393,2109,0.09570673
531,6.9039674,0.49874267,1193,0.062280096
2197,6.9021935,0.48690477,1680,0.06411878
1949,6.89817,0.57372653,2611,0.06614078
396,6.8979216,0.5071942,1946,0.042514678
5545,6.893326,0.36463022,1555,0.06918766
2246,6.891702,0.42310756,1255,0.033657346
927,6.888455,0.33932424,2782,0.10150811
6141,6.88483,0.475891,954,0.06054875
5200,6.882832,0.41080403,796,0.05154859
6328,6.8802233,0.49630657,2166,0.20490435
4769,6.878835,0.32364097,2373,0.080371045
3679,6.8751473,0.5522546,1885,0.050508264
4900,6.874551,0.34020618,1746,0.1986647
5082,6.874365,0.35408103,1703,0.07330424
1402,6.868192,0.3938253,1328,0.05012997
2869,6.86745,0.4447236,796,0.0460595
4969,6.863322,0.33254993,2553,0.15547921
5271,6.8607283,0.4077079,1479,0.14106967
2747,6.8590646,0.42317173,1217,0.044659324
6446,6.855856,0.39850217,2537,0.092645586
3293,6.854106,0.4027778,1584,0.059762444
3041,6.852107,0.4576541,2515,0.105073094
2687,6.838747,0.45238096,3360,0.08110114
5383,6.8379097,0.45109054,3026,0.07645211
2853,6.8362494,0.3696655,3468,0.12687515
