filter_idx,final_equity,winrate,trades,max_losing_streak,avg_monthly_losing_streak,sharpe
49403,28.099825,0.4106378,12841,18,10.416666666666666,11.597047
46652,28.099825,0.4106378,12841,18,10.375,11.597047
12583,28.09982,0.4106378,12841,18,10.416666666666666,11.597044
63869,28.099653,0.41197938,12605,18,10.666666666666666,11.69497
27220,28.098042,0.41085938,12800,17,10.375,11.613225
94173,28.096811,0.41082305,12806,18,10.375,11.610242
64823,28.096216,0.41136202,12709,18,10.291666666666666,11.650268
92699,28.095617,0.4110641,12762,18,10.625,11.627968
32717,28.093832,0.4107324,12821,18,10.416666666666666,11.602831
29116,28.092613,0.41326654,12377,17,10.0,11.789842
27573,28.092024,0.4106781,12830,18,10.416666666666666,11.59838
11500,28.091425,0.41066003,12833,18,10.416666666666666,11.5969
78841,28.091412,0.4109364,12783,18,10.541666666666666,11.617536
94474,28.090227,0.41062388,12839,18,10.416666666666666,11.593943
2538,28.090216,0.41062388,12839,18,10.416666666666666,11.593938
84057,28.09021,0.41062388,12839,18,10.416666666666666,11.593936
19546,28.089628,0.41060582,12842,18,10.416666666666666,11.5924635
8252,28.088018,0.41082305,12806,18,10.375,11.606823
641,28.08709,0.41102758,12768,18,10.416666666666666,11.621634
79191,28.083632,0.41070035,12822,17,10.541666666666666,11.59824
42997,28.082806,0.41145873,12689,19,10.375,11.652742
69594,28.081808,0.41064608,12831,18,10.416666666666666,11.593789
54283,28.081217,0.41062802,12834,18,10.416666666666666,11.592313
19288,28.081211,0.41062802,12834,18,10.416666666666666,11.592307
13819,28.080627,0.41060996,12837,18,10.416666666666666,11.5908375
45389,28.08061,0.41060996,12837,18,10.416666666666666,11.590829
5198,28.080025,0.4105919,12840,18,10.416666666666666,11.589356
8370,28.080019,0.4105919,12840,18,10.416666666666666,11.589354
90511,28.080019,0.4105919,12840,18,10.416666666666666,11.5893545
11526,28.0789,0.41056404,12836,18,10.416666666666666,11.590102
9177,28.078785,0.41167167,12646,18,10.666666666666666,11.669476
49641,28.077587,0.41135255,12702,17,10.416666666666666,11.645531
22222,28.077585,0.41079518,12802,18,10.416666666666666,11.604017
83402,28.077019,0.41077703,12805,18,10.416666666666666,11.602547
1434,28.075193,0.4109997,12764,18,10.333333333333334,11.618765
3219,28.073969,0.4109632,12770,18,10.333333333333334,11.61577
93722,28.071922,0.4116809,12636,17,10.333333333333334,11.670406
63587,28.071014,0.410596,12835,18,10.416666666666666,11.587726
73932,28.071001,0.4108721,12785,16,10.333333333333334,11.608346
71742,28.069824,0.41055992,12841,18,10.416666666666666,11.584771
52113,28.069824,0.41055992,12841,18,10.416666666666666,11.584771
60469,28.069815,0.41055992,12841,18,10.416666666666666,11.584767
67288,28.069815,0.41083574,12791,18,10.458333333333334,11.605374
6680,28.069809,0.41055992,12841,18,10.583333333333334,11.584765
51336,28.065033,0.4106906,12815,18,10.416666666666666,11.593512
94704,28.064888,0.41377065,12287,17,10.958333333333334,11.81788
88042,28.063921,0.41252303,12489,17,10.291666666666666,11.728992
62079,28.063833,0.4106544,12821,18,10.416666666666666,11.590555
3193,28.063766,0.41120982,12721,17,10.458333333333334,11.631923
15294,28.063229,0.4106363,12824,18,10.416666666666666,11.589064
14376,28.06146,0.41059035,12823,18,10.416666666666666,11.5883045
8972,28.060904,0.41112682,12726,18,10.291666666666666,11.62823
51888,28.060818,0.41056404,12836,18,10.416666666666666,11.583141
10680,28.060816,0.41056404,12836,18,10.416666666666666,11.583137
29276,28.060246,0.41194695,12589,17,10.416666666666666,11.685831
61975,28.060225,0.410546,12839,18,10.416666666666666,11.581665
47011,28.059631,0.41052794,12842,18,10.416666666666666,11.58019
71244,28.059622,0.41080362,12792,18,10.416666666666666,11.600786
40640,28.058556,0.41491032,12099,17,10.541666666666666,11.898163
88114,28.0565,0.41205952,12571,18,10.125,11.691539
42592,28.055414,0.41067666,12813,18,10.375,11.590394
21325,28.054836,0.41065854,12816,18,10.416666666666666,11.5889225
8387,28.053623,0.41062236,12822,17,10.416666666666666,11.585955
89513,28.05302,0.4106043,12825,18,10.416666666666666,11.584473
7972,28.051828,0.41056815,12831,18,10.416666666666666,11.581517
30874,28.05121,0.4105501,12834,18,10.583333333333334,11.580024
52135,28.051205,0.4105501,12834,18,10.416666666666666,11.58003
59803,28.051195,0.4105501,12834,18,10.416666666666666,11.580026
21985,28.05024,0.41050416,12833,18,10.541666666666666,11.579617
20691,28.048864,0.41459998,12137,17,10.208333333333334,11.877282
75457,28.048838,0.41274306,12446,16,10.166666666666666,11.741965
27884,28.047615,0.41099435,12752,17,10.666666666666666,11.612417
86440,28.047026,0.41069895,12805,18,10.416666666666666,11.590258
47269,28.046423,0.41296983,12398,16,10.333333333333334,11.761126
89090,28.043354,0.41466632,12123,15,10.208333333333334,11.88065
28081,28.043348,0.41257116,12473,18,10.5,11.728109
69127,28.04222,0.4105542,12829,18,10.375,11.578407
9967,28.041586,0.41081208,12782,18,10.375,11.597524
26217,28.040915,0.41101262,12749,18,10.666666666666666,11.61057
2566,28.040417,0.41050008,12838,18,10.416666666666666,11.573967
3643,28.038288,0.41177404,12604,17,10.291666666666666,11.669995
76102,28.034512,0.41143942,12658,18,10.25,11.645765
32966,28.032629,0.41054025,12827,18,10.416666666666666,11.575299
99628,28.030811,0.41048613,12836,18,10.416666666666666,11.570858
27227,28.030802,0.41048613,12836,17,10.416666666666666,11.570856
97112,28.025093,0.41193318,12570,17,10.291666666666666,11.678901
72686,28.024231,0.4143315,12169,14,10.041666666666666,11.852259
63058,28.024216,0.41056246,12819,18,10.416666666666666,11.575145
32306,28.023636,0.4110989,12722,18,10.541666666666666,11.61503
72451,28.02239,0.4127776,12428,16,10.208333333333334,11.738713
83782,28.021217,0.41047218,12834,18,10.416666666666666,11.567749
11271,28.02003,0.41394246,12236,16,10.0,11.821984
98882,28.01703,0.41145793,12655,18,10.5,11.64027
17344,28.016674,0.41253412,12462,17,10.375,11.721317
42072,28.016428,0.41060275,12808,18,10.458333333333334,11.576486
59339,28.0131,0.41373125,12264,18,10.791666666666666,11.8058605
54126,28.013031,0.41048443,12819,18,10.458333333333334,11.570139
31598,28.012234,0.41047627,12829,18,10.416666666666666,11.566128
14367,28.012201,0.41047627,12829,18,10.583333333333334,11.566111
88199,28.01203,0.41219667,12528,19,10.75,11.6925335
80555,28.011993,0.4155942,11966,15,10.083333333333334,11.93883
14034,28.011045,0.4124149,12485,16,10.0,11.709633
74950,28.008835,0.41035825,12840,18,10.541666666666666,11.559792
607,28.004435,0.41079262,12768,18,10.375,11.588074
71966,28.001429,0.41042626,12833,18,10.416666666666666,11.560063
99806,28.001032,0.4103983,12829,18,10.541666666666666,11.561116
13167,28.000387,0.4114946,12632,16,10.375,11.642612
98439,27.999659,0.4117694,12592,18,10.208333333333334,11.65957
85012,27.99844,0.41061103,12798,18,10.416666666666666,11.573234
19954,27.997236,0.41057482,12804,18,10.416666666666666,11.570271
90632,27.99544,0.41107526,12713,18,10.291666666666666,11.607186
92521,27.995142,0.4112865,12670,17,10.625,11.624553
15914,27.994902,0.4105107,12806,18,10.333333333333334,11.56805
37888,27.994205,0.41048443,12819,18,10.375,11.562851
70014,27.99302,0.4118489,12575,16,10.166666666666666,11.663998
93205,27.992636,0.41042042,12821,18,10.5,11.5609665
2706,27.99243,0.4104303,12828,18,10.416666666666666,11.558431
86083,27.992037,0.41040236,12824,18,10.375,11.559487
68438,27.991846,0.41124517,12681,18,10.25,11.619039
83169,27.990637,0.41037625,12837,18,10.375,11.554003
39967,27.986403,0.41052467,12808,18,10.416666666666666,11.564181
54718,27.986229,0.41074225,12772,18,10.458333333333334,11.578591
52062,27.986074,0.4152846,11999,18,10.5,11.912003
10267,27.985237,0.41048852,12814,18,10.541666666666666,11.561238
3838,27.983267,0.41120833,12687,18,10.208333333333334,11.612653
74078,27.982838,0.41041633,12826,18,10.416666666666666,11.555325
89939,27.982822,0.41041633,12826,18,10.416666666666666,11.555319
98289,27.980438,0.41061932,12788,18,10.416666666666666,11.569976
6030,27.978214,0.411098,12705,17,10.375,11.603618
76596,27.977123,0.41157812,12610,17,10.125,11.642258
58152,27.977102,0.4112954,12660,17,10.291666666666666,11.621296
41436,27.97558,0.41130942,12662,16,10.166666666666666,11.620276
62567,27.975006,0.41331708,12315,15,10.333333333333334,11.767785
112,27.975002,0.4104565,12815,17,10.541666666666666,11.556627
56330,27.97465,0.4109826,12711,18,10.458333333333334,11.599039
27629,27.97381,0.41153634,12621,18,10.375,11.636715
62200,27.972637,0.41038436,12827,18,10.375,11.550738
82375,27.972626,0.41038436,12827,18,10.416666666666666,11.550733
94171,27.97261,0.41038436,12827,18,10.583333333333334,11.550722
66887,27.97261,0.41038436,12827,18,10.458333333333334,11.550723
21150,27.970535,0.410537,12793,17,10.375,11.563419
26287,27.970226,0.41058722,12789,18,10.416666666666666,11.565376
9544,27.970217,0.41086426,12739,18,10.333333333333334,11.586033
38517,27.970215,0.41031232,12839,18,10.583333333333334,11.544821
66345,27.969004,0.41055098,12795,18,10.5,11.562395
90001,27.9683,0.41466036,12087,15,10.291666666666666,11.865172
52551,27.968153,0.4127368,12405,17,10.166666666666666,11.725629
22837,27.967531,0.41077176,12737,18,10.291666666666666,11.584887
55160,27.966003,0.4124398,12460,16,10.333333333333334,11.701633
24433,27.96122,0.41031635,12834,18,10.583333333333334,11.543188
81451,27.960646,0.41141093,12637,18,10.375,11.624583
45886,27.96002,0.41028038,12840,18,10.583333333333334,11.540236
81540,27.95823,0.41077733,12749,18,10.25,11.576971
23311,27.95819,0.41133687,12649,16,10.041666666666666,11.618547
11950,27.95583,0.41042852,12811,18,10.416666666666666,11.550425
30987,27.95551,0.41124377,12647,18,10.375,11.617395
44276,27.955204,0.41297314,12364,15,10.083333333333334,11.738357
49793,27.954588,0.41354856,12267,15,10.25,11.780157
64115,27.954327,0.41317755,12324,17,10.125,11.754816
44671,27.954058,0.4103825,12810,18,10.541666666666666,11.549661
28697,27.95223,0.41032037,12829,18,10.416666666666666,11.541558
21797,27.952173,0.4111523,12679,16,10.375,11.603549
47770,27.950373,0.4116619,12588,17,10.708333333333334,11.640897
92609,27.950123,0.41333875,12295,17,9.916666666666666,11.765662
94851,27.949814,0.41079977,12741,16,10.333333333333334,11.576824
49410,27.94714,0.41324127,12310,17,10.166666666666666,11.7578945
76531,27.945322,0.41156867,12603,18,10.583333333333334,11.632504
47173,27.942635,0.4105815,12777,18,10.375,11.559007
20884,27.94235,0.41056177,12763,18,10.625,11.563789
92129,27.942017,0.4102884,12830,18,10.541666666666666,11.536962
41340,27.941326,0.4159919,11856,16,10.25,11.9578085
49951,27.940811,0.41025242,12836,18,10.708333333333334,11.534011
93378,27.938429,0.41045475,12798,18,10.458333333333334,11.548637
91395,27.935423,0.41036448,12813,18,10.458333333333334,11.541242
11552,27.934834,0.41062197,12766,18,10.375,11.560344
91214,27.932173,0.41425627,12135,17,9.916666666666666,11.82828
67944,27.930315,0.4156672,11923,16,10.458333333333334,11.922919
22853,27.929434,0.4121508,12493,18,10.166666666666666,11.67243
61654,27.928827,0.41044077,12796,18,10.541666666666666,11.545522
68996,27.927622,0.41123933,12652,18,10.333333333333334,11.604698
98455,27.927032,0.41122085,12655,18,10.416666666666666,11.603211
5229,27.926231,0.41199487,12522,18,10.333333333333334,11.658438
32806,27.924633,0.41031444,12817,18,10.416666666666666,11.535177
82219,27.919783,0.4113548,12629,16,10.416666666666666,11.610992
56298,27.91949,0.41634175,11798,15,9.916666666666666,11.974751
39907,27.918629,0.41040868,12797,18,10.25,11.54093
96234,27.916674,0.41631374,11806,15,10.083333333333334,11.970346
60825,27.916042,0.4116758,12573,18,10.333333333333334,11.632695
86132,27.914112,0.41276768,12375,17,10.166666666666666,11.716065
82105,27.913057,0.41215566,12488,15,10.0,11.667425
38781,27.910807,0.41017452,12836,18,10.583333333333334,11.521723
52429,27.908415,0.41213724,12474,18,10.583333333333334,11.671677
16733,27.90583,0.4110778,12674,18,10.375,11.586194
28064,27.905422,0.4105321,12742,18,10.25,11.556877
44940,27.904291,0.41079426,12729,18,10.291666666666666,11.563668
85880,27.904078,0.4169161,11693,16,10.666666666666666,12.0161915
89474,27.903015,0.41048923,12775,17,10.375,11.543575
55241,27.901667,0.4109492,12695,18,10.375,11.5757475
15951,27.899656,0.41482466,12034,17,10.416666666666666,11.859941
69690,27.89942,0.41414806,12143,15,10.208333333333334,11.811482
15487,27.897572,0.41318485,12302,16,10.041666666666666,11.741168
96945,27.895046,0.41452107,12079,17,10.791666666666666,11.838254
37149,27.89402,0.41021842,12820,18,10.416666666666666,11.521404
50067,27.893293,0.41041684,12787,18,10.416666666666666,11.5343075
95517,27.89183,0.41013646,12825,18,10.708333333333334,11.518031
25403,27.890985,0.41541684,11935,15,10.166666666666666,11.900777
85394,27.887983,0.41114625,12650,16,10.375,11.589202
33481,27.886232,0.4102584,12809,18,10.333333333333334,11.522723
9288,27.884407,0.4102044,12818,18,10.416666666666666,11.518282
43022,27.883812,0.4101864,12821,18,10.75,11.5168085
34898,27.883629,0.4112386,12635,18,10.458333333333334,11.593312
83687,27.88323,0.41016844,12824,18,10.5,11.515346
27680,27.881433,0.41011456,12833,18,10.416666666666666,11.510927
69467,27.877207,0.4102624,12804,18,10.416666666666666,11.521065
743,27.87537,0.41488388,12013,15,10.166666666666666,11.859149
48471,27.873589,0.41359842,12222,14,10.041666666666666,11.765982
73907,27.873528,0.41545042,11922,15,10.291666666666666,11.899282
66252,27.872108,0.4111595,12635,18,10.375,11.58848
60389,27.871683,0.41407987,12145,15,9.833333333333334,11.79861
51253,27.87095,0.41490424,12010,17,10.75,11.8586445
86818,27.870634,0.41117355,12637,18,10.541666666666666,11.587483
48639,27.868708,0.414398,12085,15,10.125,11.824252
45479,27.868238,0.41026643,12799,18,10.541666666666666,11.519448
54811,27.866835,0.4107241,12719,18,10.375,11.551475
39137,27.864027,0.41069183,12720,18,10.416666666666666,11.550268
4717,27.863735,0.4126202,12377,17,10.416666666666666,11.69427
23957,27.862204,0.41036075,12779,17,10.416666666666666,11.525178
51382,27.86164,0.41232303,12432,16,10.041666666666666,11.670306
29011,27.8616,0.41034266,12782,18,10.416666666666666,11.5237
42546,27.861286,0.41274977,12361,16,10.666666666666666,11.700465
33676,27.86087,0.41026643,12799,18,10.375,11.516082
43956,27.859781,0.41314784,12291,15,10.375,11.73018
8631,27.858442,0.41102597,12661,18,10.458333333333334,11.572099
43494,27.858013,0.41023436,12800,18,10.625,11.51484
85242,27.85019,0.41434363,12089,15,10.0,11.814721
56250,27.848104,0.4109838,12655,18,10.375,11.570253
57173,27.84769,0.4134019,12252,17,10.375,11.742712
52957,27.847616,0.41069603,12715,18,10.333333333333334,11.545223
22999,27.84659,0.41272154,12357,16,10.333333333333334,11.696181
85734,27.845152,0.41089186,12670,17,10.375,11.562805
68497,27.841833,0.41029653,12781,18,10.416666666666666,11.516006
27947,27.841227,0.41027847,12784,17,10.5,11.514525
63314,27.841034,0.41077334,12698,18,10.375,11.549555
3003,27.83928,0.41127944,12607,18,10.125,11.586741
65853,27.83904,0.41365165,12189,15,10.25,11.765524
47052,27.83883,0.41048172,12746,17,10.375,11.529176
31623,27.838814,0.41020632,12796,16,10.416666666666666,11.508609
84476,27.837421,0.41066372,12716,18,10.416666666666666,11.540617
77658,27.837093,0.41237196,12399,16,10.666666666666666,11.674367
20240,27.835749,0.41703114,11661,15,10.25,12.002955
96774,27.83436,0.4108907,12653,18,10.291666666666666,11.56499
19688,27.833046,0.4100164,12819,18,10.666666666666666,11.496405
72698,27.831629,0.41027248,12772,18,10.375,11.5150585
63323,27.830975,0.41370538,12185,16,10.416666666666666,11.764359
57250,27.82415,0.41282988,12315,17,10.208333333333334,11.704026
10960,27.823805,0.41085944,12671,16,10.25,11.5540285
45869,27.823221,0.41001248,12824,18,10.416666666666666,11.490757
73828,27.822609,0.41082275,12677,18,10.291666666666666,11.551031
45910,27.821571,0.41357267,12201,17,10.166666666666666,11.752578
44529,27.820393,0.41130698,12594,18,11.125,11.584934
84576,27.81904,0.4101602,12795,17,10.541666666666666,11.500915
80604,27.817768,0.41336715,12224,18,10.291666666666666,11.741653
20932,27.817003,0.4108778,12668,17,10.208333333333334,11.552111
5943,27.816029,0.41007027,12810,18,10.416666666666666,11.493535
29690,27.815962,0.41412055,12110,15,10.25,11.791057
67455,27.813688,0.4113904,12572,18,10.208333333333334,11.591201
36169,27.809547,0.41058925,12711,17,10.291666666666666,11.530792
5584,27.80757,0.41009218,12802,18,10.375,11.493329
56412,27.805828,0.4114322,12561,18,10.333333333333334,11.592566
67086,27.80541,0.41028455,12757,16,10.666666666666666,11.510492
31281,27.805052,0.41107064,12628,18,10.125,11.563844
47267,27.803368,0.40996647,12823,18,10.583333333333334,11.48302
99049,27.801592,0.41073963,12682,18,10.375,11.540315
71392,27.79918,0.41122755,12594,18,10.833333333333334,11.575989
62786,27.795305,0.41048825,12719,18,10.458333333333334,11.521986
35862,27.794403,0.41310728,12268,15,9.875,11.71288
51911,27.794184,0.4152386,11904,16,10.083333333333334,11.872961
11846,27.79323,0.4107622,12674,18,10.25,11.540189
9195,27.791721,0.41178825,12487,17,10.333333333333334,11.617495
50570,27.789886,0.41036513,12735,18,10.666666666666666,11.513171
